2021-03-08 15:38:19 [main] DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2021-03-08 15:38:19 [main] DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@5451c3a8
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/AU-Project-Team-2/Backend/target/test-classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.au.discussionforum.model.Answer
		com.au.discussionforum.model.QuesKeywords
		com.au.discussionforum.model.Question
		com.au.discussionforum.model.Topic
		com.au.discussionforum.model.User
		com.au.discussionforum.model.UserTopic]
	Mapping files names []
	Properties []
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-03-08 15:38:19 [main] INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.28.Final
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration yes_no -> org.hibernate.type.YesNoType@21eb022
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration byte -> org.hibernate.type.ByteType@2052a51b
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration byte -> org.hibernate.type.ByteType@2052a51b
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@2052a51b
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration character -> org.hibernate.type.CharacterType@15092cac
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration char -> org.hibernate.type.CharacterType@15092cac
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@15092cac
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration short -> org.hibernate.type.ShortType@6ca64138
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration short -> org.hibernate.type.ShortType@6ca64138
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@6ca64138
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration integer -> org.hibernate.type.IntegerType@381331fd
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration int -> org.hibernate.type.IntegerType@381331fd
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@381331fd
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration long -> org.hibernate.type.LongType@1f3b35ec
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration long -> org.hibernate.type.LongType@1f3b35ec
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Long -> org.hibernate.type.LongType@1f3b35ec
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration float -> org.hibernate.type.FloatType@70abc6d1
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration float -> org.hibernate.type.FloatType@70abc6d1
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@70abc6d1
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration double -> org.hibernate.type.DoubleType@302634ac
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration double -> org.hibernate.type.DoubleType@302634ac
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@302634ac
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@17833f
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@17833f
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@4d7e510c
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@4d7e510c
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration string -> org.hibernate.type.StringType@12a7df1f
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.String -> org.hibernate.type.StringType@12a7df1f
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@2c30a77d
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@4c190267
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration url -> org.hibernate.type.UrlType@4618ea3b
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.net.URL -> org.hibernate.type.UrlType@4618ea3b
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration Duration -> org.hibernate.type.DurationType@6b666548
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@6b666548
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration Instant -> org.hibernate.type.InstantType@56d1c219
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@56d1c219
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@736c02d2
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@736c02d2
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@26bbde6b
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@26bbde6b
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@2ec19b83
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@2ec19b83
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3bf507ae
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3bf507ae
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@550e427a
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@550e427a
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7dcbf2a3
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7dcbf2a3
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration date -> org.hibernate.type.DateType@7fc386b5
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.sql.Date -> org.hibernate.type.DateType@7fc386b5
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration time -> org.hibernate.type.TimeType@5de3f50c
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@5de3f50c
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration timestamp -> org.hibernate.type.TimestampType@7547fcc5
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@7547fcc5
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@7547fcc5
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@43d67fe9
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration calendar -> org.hibernate.type.CalendarType@17803082
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@17803082
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@17803082
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@529764c1
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration calendar_time -> org.hibernate.type.CalendarTimeType@5dfdc9a4
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration locale -> org.hibernate.type.LocaleType@2291fb0c
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@2291fb0c
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration currency -> org.hibernate.type.CurrencyType@41fb7c4a
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@41fb7c4a
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration timezone -> org.hibernate.type.TimeZoneType@17b399c2
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@17b399c2
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration class -> org.hibernate.type.ClassType@5daed7fe
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@5daed7fe
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@6ee8afd0
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@6ee8afd0
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@70f5331d
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration binary -> org.hibernate.type.BinaryType@7dc83502
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration byte[] -> org.hibernate.type.BinaryType@7dc83502
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration [B -> org.hibernate.type.BinaryType@7dc83502
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@6ab8b279
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@6ab8b279
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@6ab8b279
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration row_version -> org.hibernate.type.RowVersionType@73b02395
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration image -> org.hibernate.type.ImageType@46ecfbf7
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration characters -> org.hibernate.type.CharArrayType@718c7433
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration char[] -> org.hibernate.type.CharArrayType@718c7433
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration [C -> org.hibernate.type.CharArrayType@718c7433
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@46b72cab
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@46b72cab
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@46b72cab
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration text -> org.hibernate.type.TextType@3fd8e5a4
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration ntext -> org.hibernate.type.NTextType@773c7356
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration blob -> org.hibernate.type.BlobType@53142bd7
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@53142bd7
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@14d59f0e
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration clob -> org.hibernate.type.ClobType@154d8e3d
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@154d8e3d
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration nclob -> org.hibernate.type.NClobType@1e0ee9e3
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@1e0ee9e3
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@6b6f3e45
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@1a3ffd70
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration serializable -> org.hibernate.type.SerializableType@505013d8
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration object -> org.hibernate.type.ObjectType@3c6de542
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@3c6de542
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@1a05c0c8
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@522781f5
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@6b48d7f8
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@39aec833
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@d994c4e
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@63df4c21
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@4e05a0b5
2021-03-08 15:43:43 [main] DEBUG BasicTypeRegistry:157 - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@1a51616
2021-03-08 15:43:43 [main] DEBUG BootstrapContextImpl:259 - Injecting JPA temp ClassLoader [org.springframework.instrument.classloading.SimpleThrowawayClassLoader@5fbe33e6] into BootstrapContext; was [null]
2021-03-08 15:43:43 [main] DEBUG ClassLoaderAccessImpl:45 - ClassLoaderAccessImpl#injectTempClassLoader(org.springframework.instrument.classloading.SimpleThrowawayClassLoader@5fbe33e6) [was null]
2021-03-08 15:43:43 [main] DEBUG BootstrapContextImpl:269 - Injecting ScanEnvironment [org.hibernate.jpa.boot.internal.StandardJpaScanEnvironmentImpl@3cdd30ac] into BootstrapContext; was [null]
2021-03-08 15:43:43 [main] DEBUG BootstrapContextImpl:264 - Injecting ScanOptions [org.hibernate.boot.archive.scan.internal.StandardScanOptions@15e18487] into BootstrapContext; was [org.hibernate.boot.archive.scan.internal.StandardScanOptions@1dfac43a]
2021-03-08 15:43:43 [main] DEBUG BootstrapContextImpl:259 - Injecting JPA temp ClassLoader [null] into BootstrapContext; was [org.springframework.instrument.classloading.SimpleThrowawayClassLoader@5fbe33e6]
2021-03-08 15:43:43 [main] DEBUG ClassLoaderAccessImpl:45 - ClassLoaderAccessImpl#injectTempClassLoader(null) [was org.springframework.instrument.classloading.SimpleThrowawayClassLoader@5fbe33e6]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2021-03-08 15:43:43 [main] DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
